,full_name,swim_time_formatted,swim_date
3057,"Pebley, Jacob","=""1:52.41""","=""3/3/2016"""
3058,"Reilman, Joey","=""1:52.41""","=""7/6/2018"""
3064,"Hils, Zach","=""1:52.42""","=""8/11/2017"""
3069,"Wieser, Chris","=""1:52.42""","=""7/14/2016"""
3072,"Farris, Dean","=""1:52.43""","=""6/8/2018"""
3074,"Litherland, Jay","=""1:52.43""","=""3/5/2021"""
3075,"Loy, Drew","=""1:52.43""","=""3/5/2021"""
3081,"Zettle, Alex","=""1:52.43""","=""6/21/2019"""
3083,"Bentz, Gunnar","=""1:52.44""","=""6/21/2019"""
3096,"Freeman, Trey","=""1:52.45""","=""4/30/2021"""
3098,"Hils, Zach","=""1:52.45""","=""6/21/2019"""
3102,"Malone, Reed","=""1:52.45""","=""11/21/2015"""
3103,"Maurer, Luke","=""1:52.45""","=""5/21/2021"""
3105,"Stone, Lane","=""1:52.45""","=""5/19/2018"""
3106,"Stone, Lane","=""1:52.45""","=""5/12/2017"""
3114,"Litherland, Jay","=""1:52.46""","=""11/8/2019"""
3122,"Bybee, Cody","=""1:52.47""","=""7/7/2018"""
3124,"Dolan, Jack","=""1:52.47""","=""8/3/2017"""
3127,"Knowles, Eric","=""1:52.47""","=""5/18/2019"""
3136,"Apple, Zach","=""1:52.48""","=""5/12/2017"""
3148,"Kalisz, Chase","=""1:52.49""","=""1/16/2016"""
3150,"Macmillan, Will","=""1:52.49""","=""7/13/2019"""
3151,"Matejka, Andrew","=""1:52.49""","=""5/21/2021"""
3160,"Grieshop, Sean","=""1:52.50""","=""2/27/2016"""
3162,"Neri, Parker","=""1:52.50""","=""7/12/2019"""
3164,"Wieser, Chris","=""1:52.50""","=""6/2/2017"""
3167,"Forst, Preston","=""1:52.51""","=""8/2/2018"""
3168,"Freeman, Trey","=""1:52.51""","=""6/4/2016"""
3177,"Urlando, Luca","=""1:52.51""","=""7/15/2018"""
3180,"DeVine, Abrahm","=""1:52.52""","=""1/18/2020"""
3184,"Newkirk, Jeff","=""1:52.52""","=""1/15/2021"""
3188,"Yeadon, Zach","=""1:52.52""","=""5/14/2021"""
3189,"Bybee, Cody","=""1:52.53""","=""5/18/2019"""
3192,"Carrozza, Coby","=""1:52.53""","=""8/3/2018"""
3194,"Freeman, Trey","=""1:52.53""","=""7/22/2016"""
3195,"Grieshop, Sean","=""1:52.53""","=""6/28/2017"""
3197,"Held, Ryan","=""1:52.53""","=""7/7/2018"""
3221,"Gray, Andrew","=""1:52.55""","=""8/8/2019"""
3222,"Haas, Townley","=""1:52.55""","=""4/24/2021"""
3224,"Levant, Jack","=""1:52.55""","=""8/11/2016"""
3225,"Rooney, Maxime","=""1:52.55""","=""7/17/2016"""
3227,"Walker, Jack","=""1:52.55""","=""7/26/2018"""
3228,"Abruzzo, Andrew","=""1:52.56""","=""6/27/2016"""
3230,"Carrozza, Coby","=""1:52.56""","=""8/3/2018"""
3232,"Gately, Liam","=""1:52.56""","=""6/14/2019"""
3233,"Harting, Zach","=""1:52.56""","=""6/10/2016"""
3239,"Malone, Reed","=""1:52.56""","=""5/27/2016"""
3242,"Reilman, Joey","=""1:52.56""","=""7/10/2019"""
3246,"D'Arrigo, Mitch","=""1:52.57""","=""11/21/2015"""
3247,"Dahlgren, Jack","=""1:52.57""","=""1/15/2021"""
3266,"Fenlon, Matthew","=""1:52.58""","=""7/5/2019"""
3276,"Smith, Clark","=""1:52.58""","=""3/2/2018"""
3280,"Callan, Patrick","=""1:52.59""","=""7/21/2016"""
3281,"Carrozza, Coby","=""1:52.59""","=""1/18/2019"""
3282,"D'Arrigo, Mitch","=""1:52.59""","=""4/30/2021"""
3288,"Schilling, Sam","=""1:52.59""","=""8/11/2016"""
3293,"Bresette, Liam","=""1:52.60""","=""6/16/2016"""
3300,"Macmillan, Will","=""1:52.60""","=""3/4/2016"""
3306,"Zettle, Alex","=""1:52.60""","=""6/21/2019"""
3308,"Apple, Zach","=""1:52.61""","=""5/26/2017"""
3315,"Lasco, Destin","=""1:52.61""","=""1/10/2020"""
3319,"Stone, Lane","=""1:52.61""","=""3/17/2016"""
3329,"Thornbrue, Luke","=""1:52.62""","=""8/11/2017"""
3330,"Wieser, Chris","=""1:52.62""","=""5/29/2016"""
3335,"Higgins, Walker","=""1:52.63""","=""6/16/2019"""
3339,"Knowles, Eric","=""1:52.63""","=""8/3/2017"""
3357,"Schilling, Sam","=""1:52.64""","=""3/18/2016"""
3358,"Smith, Kieran","=""1:52.64""","=""6/3/2017"""
3370,"Apple, Zach","=""1:52.66""","=""6/8/2018"""
3373,"Hoover, Sam","=""1:52.66""","=""1/17/2020"""
3376,"Maurer, Luke","=""1:52.66""","=""8/9/2019"""
3378,"Steele, Sam","=""1:52.66""","=""6/17/2016"""
3386,"Hobson, Luke","=""1:52.67""","=""3/11/2021"""
3391,"Macmillan, Will","=""1:52.67""","=""7/13/2019"""
3393,"Neri, Parker","=""1:52.67""","=""3/3/2017"""
3396,"Stewart, Sam","=""1:52.67""","=""4/10/2021"""
3401,"Foster, Carson","=""1:52.68""","=""1/11/2018"""
3402,"Grieshop, Sean","=""1:52.68""","=""7/29/2017"""
3403,"Grothe, Zane","=""1:52.68""","=""6/3/2017"""
3404,"Hobson, Luke","=""1:52.68""","=""11/13/2020"""
3411,"Sztolcman, Christian","=""1:52.68""","=""1/4/2020"""
3416,"Dahlgren, Jack","=""1:52.69""","=""6/14/2019"""
3423,"Mahaffey, Dakota","=""1:52.69""","=""8/5/2017"""
3431,"Newkirk, Jeff","=""1:52.70""","=""6/4/2016"""
3437,"D'Arrigo, Mitch","=""1:52.71""","=""10/16/2015"""
3438,"Farris, Dean","=""1:52.71""","=""6/3/2017"""
3439,"Grieshop, Sean","=""1:52.71""","=""4/24/2021"""
3442,"Lasco, Destin","=""1:52.71""","=""7/26/2018"""
3445,"Neri, Parker","=""1:52.71""","=""7/7/2018"""
3448,"Wright, Jack","=""1:52.71""","=""8/2/2018"""
3456,"Matejka, Andrew","=""1:52.72""","=""11/22/2019"""
3459,"Rooney, Maxime","=""1:52.72""","=""5/18/2018"""
3460,"Stone, Lane","=""1:52.72""","=""1/16/2016"""
3461,"Tenney, Michael","=""1:52.72""","=""7/21/2017"""
3476,"Zettle, Alex","=""1:52.73""","=""7/12/2019"""
3478,"Dolan, Jack","=""1:52.74""","=""1/30/2021"""
3486,"Tenney, Michael","=""1:52.74""","=""4/8/2021"""
3494,"Kibler, Drew","=""1:52.75""","=""5/18/2018"""
3495,"Macmillan, Will","=""1:52.75""","=""8/11/2016"""
3500,"Hauss, Graham","=""1:52.76""","=""8/11/2016"""
3501,"Lasco, Destin","=""1:52.76""","=""7/12/2019"""
3504,"Theall, Mark","=""1:52.76""","=""1/15/2021"""
3510,"Kibler, Drew","=""1:52.77""","=""6/3/2017"""
3511,"Loy, Drew","=""1:52.77""","=""3/5/2021"""
3527,"Rose, Dare","=""1:52.78""","=""5/25/2019"""
3530,"Abruzzo, Andrew","=""1:52.79""","=""5/28/2017"""
3542,"Sannem, Jake","=""1:52.79""","=""4/1/2016"""
3548,"Bentz, Gunnar","=""1:52.80""","=""5/18/2018"""
3551,"Casas, Shaine","=""1:52.80""","=""8/11/2017"""
3559,"Sannem, Jake","=""1:52.80""","=""12/13/2015"""
3565,"Dahlgren, Jack","=""1:52.81""","=""6/24/2018"""
3566,"DeVine, Abrahm","=""1:52.81""","=""1/18/2020"""
3567,"Dressel, Caeleb","=""1:52.81""","=""5/13/2016"""
3568,"Lasco, Destin","=""1:52.81""","=""11/30/2018"""
3570,"Miller, Luke","=""1:52.81""","=""6/5/2021"""
3571,"Paulson, Colton","=""1:52.81""","=""6/14/2019"""
3578,"DeVine, Abrahm","=""1:52.82""","=""4/8/2021"""
3580,"Hils, Zach","=""1:52.82""","=""6/23/2017"""
3587,"Newkirk, Jeff","=""1:52.82""","=""4/21/2018"""
3590,"Wright, Jack","=""1:52.82""","=""8/3/2017"""
3591,"Apple, Zach","=""1:52.83""","=""5/14/2021"""
3592,"Bresette, Liam","=""1:52.83""","=""6/28/2017"""
3593,"Carrozza, Coby","=""1:52.83""","=""6/21/2019"""
3597,"Harting, Zach","=""1:52.83""","=""6/3/2017"""
3600,"Loy, Drew","=""1:52.83""","=""3/26/2021"""
3605,"Walker, Jack","=""1:52.83""","=""11/30/2018"""
3606,"Wright, Jack","=""1:52.83""","=""3/23/2018"""
3608,"Conger, Jack","=""1:52.84""","=""6/22/2018"""
3612,"Hils, Zach","=""1:52.84""","=""8/11/2017"""
3620,"Stone, Lane","=""1:52.84""","=""6/23/2018"""
3627,"Dahlgren, Jack","=""1:52.85""","=""5/14/2021"""
3630,"Higgins, Walker","=""1:52.85""","=""1/16/2016"""
3639,"Thornbrue, Luke","=""1:52.85""","=""8/1/2019"""
3645,"Davis, Wyatt","=""1:52.86""","=""6/14/2019"""
3647,"Harting, Zach","=""1:52.86""","=""6/5/2016"""
3648,"Julian, Trenton","=""1:52.86""","=""8/11/2016"""
3654,"Casas, Shaine","=""1:52.87""","=""7/13/2018"""
3658,"Fenlon, Matthew","=""1:52.87""","=""11/8/2019"""
3673,"House, Grant","=""1:52.88""","=""7/29/2016"""
3676,"Kibler, Drew","=""1:52.88""","=""6/21/2019"""
3678,"Lochte, Ryan","=""1:52.88""","=""5/14/2021"""
3681,"Wieser, Chris","=""1:52.88""","=""6/13/2019"""
3683,"Zettle, Alex","=""1:52.88""","=""7/12/2019"""
3686,"DeVine, Abrahm","=""1:52.89""","=""6/23/2018"""
3688,"Gately, Liam","=""1:52.89""","=""5/18/2018"""
3696,"Rose, Dare","=""1:52.89""","=""3/29/2019"""
3700,"Yeadon, Zach","=""1:52.89""","=""5/26/2019"""
3701,"Zettle, Alex","=""1:52.89""","=""1/14/2017"""
3704,"Bybee, Cody","=""1:52.90""","=""2/28/2016"""
3708,"Hauss, Graham","=""1:52.90""","=""11/30/2018"""
3709,"Higgins, Walker","=""1:52.90""","=""3/4/2016"""
3710,"Hils, Zach","=""1:52.90""","=""7/14/2017"""
3716,"Rooney, Maxime","=""1:52.90""","=""6/1/2018"""
3717,"Stone, Lane","=""1:52.90""","=""6/1/2019"""
3731,"Hoover, Sam","=""1:52.91""","=""4/10/2021"""
3744,"D'Arrigo, Mitch","=""1:52.92""","=""5/17/2019"""
3753,"Matejka, Andrew","=""1:52.92""","=""8/3/2018"""
3754,"Reilman, Joey","=""1:52.92""","=""6/16/2018"""
3756,"Stone, Lane","=""1:52.92""","=""1/14/2017"""
3760,"Urlando, Luca","=""1:52.92""","=""6/1/2018"""
3763,"Bentz, Gunnar","=""1:52.93""","=""3/8/2019"""
3765,"Knowles, Eric","=""1:52.93""","=""5/18/2019"""
3767,"Wieser, Chris","=""1:52.93""","=""3/5/2021"""
3772,"Jett, Gabriel","=""1:52.94""","=""2/29/2020"""
3773,"Manoff, Blake","=""1:52.94""","=""8/3/2017"""
3774,"Neri, Parker","=""1:52.94""","=""6/22/2018"""
3781,"D'Arrigo, Mitch","=""1:52.95""","=""5/12/2017"""
3792,"Davis, Wyatt","=""1:52.96""","=""7/27/2018"""
3795,"Hauss, Graham","=""1:52.96""","=""11/30/2018"""
3796,"Knowles, Eric","=""1:52.96""","=""8/3/2017"""
3799,"Neri, Parker","=""1:52.96""","=""7/20/2017"""
3803,"Apple, Zach","=""1:52.97""","=""5/13/2016"""
3808,"Gately, Liam","=""1:52.97""","=""5/24/2019"""
3809,"Higgins, Walker","=""1:52.97""","=""5/17/2019"""
3827,"Hauss, Graham","=""1:52.98""","=""8/3/2017"""
3831,"Katz, Austin","=""1:52.98""","=""12/4/2015"""
3834,"Neri, Parker","=""1:52.98""","=""7/7/2018"""
3836,"Schilling, Sam","=""1:52.98""","=""6/14/2019"""
3837,"Shoults, Grant","=""1:52.98""","=""4/29/2017"""
3850,"Steele, Sam","=""1:52.99""","=""6/27/2016"""
3857,"Higgins, Walker","=""1:53.00""","=""6/4/2016"""
3862,"Waters, Ryan","=""1:53.00""","=""4/11/2019"""
3865,"Delakis, Paul","=""1:53.01""","=""11/22/2019"""
3866,"Farris, Dean","=""1:53.01""","=""5/18/2018"""
3870,"Harting, Zach","=""1:53.01""","=""6/21/2018"""
3871,"Harting, Zach","=""1:53.01""","=""5/6/2017"""
3877,"Walker, Jack","=""1:53.01""","=""3/2/2018"""
3882,"Carrozza, Coby","=""1:53.02""","=""6/21/2019"""
3888,"Harting, Zach","=""1:53.02""","=""5/18/2019"""
3890,"Katz, Austin","=""1:53.02""","=""1/15/2021"""
3899,"Zettle, Alex","=""1:53.02""","=""1/14/2017"""
3901,"Apple, Zach","=""1:53.03""","=""1/15/2021"""
3903,"Bybee, Cody","=""1:53.03""","=""6/22/2018"""
3905,"Dolan, Jack","=""1:53.03""","=""8/5/2016"""
3906,"Harting, Zach","=""1:53.03""","=""6/14/2019"""
3921,"House, Grant","=""1:53.04""","=""5/18/2018"""
3938,"Shoults, Grant","=""1:53.05""","=""6/3/2017"""
3956,"Higgins, Walker","=""1:53.07""","=""5/18/2018"""
3958,"Loy, Drew","=""1:53.07""","=""8/5/2017"""
3961,"Thornbrue, Luke","=""1:53.07""","=""8/11/2017"""
3969,"Malone, Reed","=""1:53.08""","=""4/11/2019"""
3972,"Rooney, Maxime","=""1:53.08""","=""7/16/2017"""
3980,"Bresette, Liam","=""1:53.09""","=""7/7/2018"""
3981,"Bresette, Liam","=""1:53.09""","=""1/30/2021"""
3984,"Hill, Julian","=""1:53.09""","=""8/4/2017"""
3988,"Matejka, Andrew","=""1:53.09""","=""7/14/2017"""
3989,"Petrides, Michael","=""1:53.09""","=""7/14/2017"""
3990,"Petrides, Michael","=""1:53.09""","=""6/5/2021"""
3991,"Sztolcman, Christian","=""1:53.09""","=""7/5/2019"""
3997,"Grieshop, Sean","=""1:53.10""","=""11/21/2020"""
3998,"Haas, Townley","=""1:53.10""","=""1/18/2019"""
4007,"Bresette, Liam","=""1:53.11""","=""3/31/2017"""
4008,"Casas, Shaine","=""1:53.11""","=""7/12/2019"""
4013,"Farris, Dean","=""1:53.11""","=""3/5/2021"""
4014,"Harting, Zach","=""1:53.11""","=""5/18/2018"""
4018,"Kalisz, Chase","=""1:53.11""","=""11/12/2015"""
4019,"Levant, Jack","=""1:53.11""","=""6/9/2017"""
4026,"Farris, Dean","=""1:53.12""","=""3/5/2021"""
4027,"Grieshop, Sean","=""1:53.12""","=""4/14/2016"""
4045,"Schilling, Sam","=""1:53.13""","=""6/24/2018"""
4046,"Wieser, Chris","=""1:53.13""","=""4/8/2021"""
4050,"Lasco, Destin","=""1:53.14""","=""7/14/2017"""
4053,"Newmark, Jake","=""1:53.14""","=""7/19/2019"""
4055,"Paulson, Colton","=""1:53.14""","=""6/14/2019"""
4056,"Pieroni, Blake","=""1:53.14""","=""9/9/2018"""
4058,"Walker, Jack","=""1:53.14""","=""11/30/2018"""
4063,"Bresette, Liam","=""1:53.15""","=""6/18/2016"""
4066,"Dolan, Jack","=""1:53.15""","=""7/21/2016"""
4071,"Hill, Julian","=""1:53.15""","=""7/12/2019"""
4083,"Auchinachie, Cameron","=""1:53.16""","=""6/22/2019"""
4094,"Harting, Zach","=""1:53.16""","=""4/14/2017"""
4095,"Hauss, Graham","=""1:53.16""","=""6/5/2021"""
4103,"Davis, Wyatt","=""1:53.17""","=""5/18/2019"""
4104,"Farris, Dean","=""1:53.17""","=""6/22/2018"""
4106,"Grieshop, Sean","=""1:53.17""","=""6/9/2017"""
4117,"Davis, Wyatt","=""1:53.18""","=""8/11/2017"""
4128,"Apple, Zach","=""1:53.19""","=""1/15/2021"""
4131,"Foster, Carson","=""1:53.19""","=""6/4/2017"""
4132,"Jackson, Will","=""1:53.19""","=""5/14/2021"""
4140,"Auchinachie, Cameron","=""1:53.20""","=""7/26/2018"""
4145,"Dolan, Jack","=""1:53.20""","=""1/11/2018"""
4146,"Fenlon, Matthew","=""1:53.20""","=""5/25/2019"""
4147,"Gately, Liam","=""1:53.20""","=""5/18/2018"""
4149,"Kibler, Drew","=""1:53.20""","=""3/13/2016"""
4156,"Sztolcman, Christian","=""1:53.20""","=""5/28/2017"""
4158,"Bresette, Liam","=""1:53.21""","=""6/3/2017"""
4166,"Harting, Zach","=""1:53.21""","=""6/7/2018"""
4169,"Lasco, Destin","=""1:53.21""","=""1/18/2019"""
4172,"Wright, Jack","=""1:53.21""","=""5/14/2021"""
4179,"Fail, Brooks","=""1:53.22""","=""7/28/2017"""
4181,"Julian, Trenton","=""1:53.22""","=""8/3/2017"""
4183,"Magahey, Jake","=""1:53.22""","=""7/14/2017"""
4186,"Rose, Dare","=""1:53.22""","=""4/24/2021"""
4192,"House, Grant","=""1:53.23""","=""6/4/2017"""
4194,"Knowles, Eric","=""1:53.23""","=""8/11/2016"""
4206,"Jackson, Will","=""1:53.24""","=""12/10/2019"""
4220,"Newmark, Jake","=""1:53.25""","=""2/14/2020"""
4221,"Petrides, Michael","=""1:53.25""","=""7/26/2018"""
4222,"Pieroni, Blake","=""1:53.25""","=""8/10/2019"""
4227,"Yeadon, Zach","=""1:53.25""","=""6/28/2017"""
4230,"Bresette, Liam","=""1:53.26""","=""4/27/2019"""
4233,"D'Arrigo, Mitch","=""1:53.26""","=""1/23/2016"""
4234,"Dolan, Jack","=""1:53.26""","=""7/12/2018"""
4238,"Reilman, Joey","=""1:53.26""","=""6/17/2017"""
4239,"Smith, Kieran","=""1:53.26""","=""8/11/2016"""
4248,"Harting, Zach","=""1:53.27""","=""1/11/2018"""
4276,"Freeman, Trey","=""1:53.29""","=""6/4/2016"""
4290,"Bresette, Liam","=""1:53.30""","=""3/4/2016"""
4297,"Levant, Jack","=""1:53.30""","=""8/1/2019"""
4300,"Malone, Reed","=""1:53.30""","=""4/30/2016"""
4302,"Rose, Dare","=""1:53.30""","=""8/11/2017"""
4308,"Apple, Zach","=""1:53.31""","=""6/4/2016"""
4311,"Dahlgren, Jack","=""1:53.31""","=""1/15/2021"""
4312,"Gately, Liam","=""1:53.31""","=""8/5/2017"""
4316,"Matejka, Andrew","=""1:53.31""","=""8/11/2017"""
4323,"Higgins, Walker","=""1:53.32""","=""6/3/2017"""
4329,"Reilman, Joey","=""1:53.32""","=""3/6/2020"""
4330,"Rooney, Maxime","=""1:53.32""","=""10/21/2016"""
4331,"Sannem, Jake","=""1:53.32""","=""5/21/2016"""
4346,"Tenney, Michael","=""1:53.33""","=""7/19/2019"""
4351,"Hauss, Graham","=""1:53.34""","=""7/26/2018"""
4364,"Steele, Sam","=""1:53.34""","=""7/28/2017"""
4368,"Dolan, Jack","=""1:53.35""","=""8/11/2016"""
4370,"Julian, Trenton","=""1:53.35""","=""4/30/2016"""
4372,"Macmillan, Will","=""1:53.35""","=""8/11/2016"""
4396,"Loy, Drew","=""1:53.37""","=""6/27/2016"""
4397,"Newkirk, Jeff","=""1:53.37""","=""6/8/2018"""
4424,"Walker, Jack","=""1:53.38""","=""8/11/2017"""
4428,"Farris, Dean","=""1:53.39""","=""7/14/2017"""
4433,"Neri, Parker","=""1:53.39""","=""11/8/2019"""
4435,"Rose, Dare","=""1:53.39""","=""8/11/2017"""
4444,"Conger, Jack","=""1:53.40""","=""6/9/2017"""
4445,"D'Arrigo, Mitch","=""1:53.40""","=""10/30/2015"""
4452,"Newkirk, Jeff","=""1:53.40""","=""6/22/2018"""
4460,"Callan, Patrick","=""1:53.41""","=""6/3/2016"""
4464,"Hill, Julian","=""1:53.41""","=""6/8/2018"""
4466,"Manoff, Blake","=""1:53.41""","=""8/3/2017"""
4470,"Wieser, Chris","=""1:53.41""","=""3/6/2020"""
4472,"Dressel, Caeleb","=""1:53.42""","=""7/7/2018"""
4473,"Fail, Brooks","=""1:53.42""","=""6/8/2018"""
4479,"Levant, Jack","=""1:53.42""","=""6/4/2016"""
4488,"Tenney, Michael","=""1:53.42""","=""8/5/2017"""
4492,"Foster, Carson","=""1:53.43""","=""7/20/2017"""
4494,"Gately, Liam","=""1:53.43""","=""6/14/2019"""
4496,"Harting, Zach","=""1:53.43""","=""1/11/2018"""
4497,"Hoover, Sam","=""1:53.43""","=""1/17/2020"""
4503,"Auchinachie, Cameron","=""1:53.44""","=""6/22/2019"""
4511,"Held, Ryan","=""1:53.44""","=""1/14/2017"""
4513,"Manoff, Blake","=""1:53.44""","=""5/5/2018"""
4514,"Matejka, Andrew","=""1:53.44""","=""8/5/2017"""
4515,"Paulson, Colton","=""1:53.44""","=""7/14/2017"""
4523,"Davis, Wyatt","=""1:53.45""","=""3/31/2017"""
4525,"Grothe, Zane","=""1:53.45""","=""2/19/2016"""
4532,"Carrozza, Coby","=""1:53.46""","=""5/26/2019"""
4536,"Hauss, Graham","=""1:53.46""","=""3/17/2016"""
4554,"Reilman, Joey","=""1:53.47""","=""7/6/2018"""
4558,"Zettle, Alex","=""1:53.47""","=""8/5/2016"""
4565,"Farris, Dean","=""1:53.48""","=""1/15/2021"""
4567,"Hils, Zach","=""1:53.48""","=""7/12/2019"""
4571,"Stone, Lane","=""1:53.48""","=""1/16/2016"""
4575,"Bresette, Liam","=""1:53.49""","=""6/18/2016"""
4576,"Gray, Andrew","=""1:53.49""","=""8/8/2019"""
4579,"Mahaffey, Dakota","=""1:53.49""","=""7/12/2019"""
4582,"Schilling, Sam","=""1:53.49""","=""6/3/2016"""
4593,"Loy, Drew","=""1:53.50""","=""5/14/2021"""
4595,"Matejka, Andrew","=""1:53.50""","=""8/3/2018"""
4596,"Maurer, Luke","=""1:53.50""","=""7/12/2019"""
4604,"Apple, Zach","=""1:53.51""","=""5/13/2016"""
4621,"Abruzzo, Andrew","=""1:53.52""","=""3/3/2016"""
4623,"Bentz, Gunnar","=""1:53.52""","=""1/15/2021"""
4625,"Carrozza, Coby","=""1:53.52""","=""7/13/2018"""
4626,"Delakis, Paul","=""1:53.52""","=""8/4/2017"""
4643,"Dolan, Jack","=""1:53.53""","=""5/31/2019"""
4648,"Wright, Jack","=""1:53.53""","=""11/13/2020"""
4662,"Rose, Dare","=""1:53.54""","=""10/26/2019"""
4668,"D'Arrigo, Mitch","=""1:53.55""","=""5/18/2018"""
4674,"Hoover, Sam","=""1:53.55""","=""6/21/2019"""
4677,"Knowles, Eric","=""1:53.55""","=""5/15/2021"""
4690,"Maurer, Luke","=""1:53.56""","=""7/12/2019"""
4706,"Malone, Reed","=""1:53.57""","=""2/21/2016"""
4716,"Bresette, Liam","=""1:53.58""","=""6/3/2017"""
4718,"Dolan, Jack","=""1:53.58""","=""7/15/2017"""
4720,"Haas, Townley","=""1:53.58""","=""5/13/2016"""
4722,"Jett, Gabriel","=""1:53.58""","=""12/6/2019"""
4723,"Loy, Drew","=""1:53.58""","=""6/3/2018"""
4729,"Sannem, Jake","=""1:53.58""","=""1/15/2021"""
4733,"Zettle, Alex","=""1:53.58""","=""1/18/2019"""
4736,"Fail, Brooks","=""1:53.59""","=""4/1/2016"""
4737,"Fenlon, Matthew","=""1:53.59""","=""8/1/2019"""
4741,"Wieser, Chris","=""1:53.59""","=""11/13/2020"""
4750,"Macmillan, Will","=""1:53.60""","=""3/4/2016"""
4762,"Hauss, Graham","=""1:53.61""","=""5/24/2019"""
4763,"Higgins, Walker","=""1:53.61""","=""6/16/2018"""
4764,"Hils, Zach","=""1:53.61""","=""7/6/2018"""
4772,"Gately, Liam","=""1:53.62""","=""6/23/2018"""
4798,"Reilman, Joey","=""1:53.63""","=""11/3/2015"""
4804,"Jett, Gabriel","=""1:53.64""","=""11/13/2020"""
4811,"Steele, Sam","=""1:53.64""","=""6/7/2018"""
4812,"Theall, Mark","=""1:53.64""","=""6/21/2019"""
4828,"Forst, Preston","=""1:53.66""","=""6/29/2019"""
4829,"Grieshop, Sean","=""1:53.66""","=""6/8/2018"""
4831,"Lamastra, Connor","=""1:53.66""","=""7/28/2018"""
4834,"Schilling, Sam","=""1:53.66""","=""9/26/2020"""
4837,"Tenney, Michael","=""1:53.66""","=""7/20/2018"""
4841,"Bresette, Liam","=""1:53.67""","=""8/11/2016"""
4843,"Conger, Jack","=""1:53.67""","=""4/30/2021"""
4845,"Hill, Julian","=""1:53.67""","=""8/4/2017"""
4858,"Casas, Shaine","=""1:53.68""","=""7/7/2017"""
4871,"Pieroni, Blake","=""1:53.68""","=""6/3/2017"""
4885,"Paulson, Colton","=""1:53.69""","=""8/5/2016"""
4890,"Walker, Jack","=""1:53.69""","=""8/11/2017"""
4892,"Zettle, Alex","=""1:53.69""","=""4/27/2019"""
4906,"Stewart, Sam","=""1:53.70""","=""3/5/2021"""
4907,"Stone, Lane","=""1:53.70""","=""5/28/2016"""
4908,"Yeadon, Zach","=""1:53.70""","=""6/21/2019"""
4911,"Dolan, Jack","=""1:53.71""","=""7/18/2019"""
4914,"Fail, Brooks","=""1:53.71""","=""6/2/2017"""
4915,"Gately, Liam","=""1:53.71""","=""8/5/2017"""
4917,"Knowles, Eric","=""1:53.71""","=""5/21/2016"""
4919,"Loy, Drew","=""1:53.71""","=""5/15/2021"""
4921,"Reilman, Joey","=""1:53.71""","=""3/6/2020"""
4943,"Freeman, Trey","=""1:53.73""","=""7/22/2016"""
4946,"Maurer, Luke","=""1:53.73""","=""8/3/2018"""
4950,"Rooney, Maxime","=""1:53.73""","=""7/16/2017"""
4953,"Urlando, Luca","=""1:53.73""","=""7/15/2018"""
4957,"Matejka, Andrew","=""1:53.74""","=""4/8/2018"""
4960,"Petrides, Michael","=""1:53.74""","=""4/24/2021"""
4988,"Levant, Jack","=""1:53.76""","=""1/16/2016"""
4992,"Steele, Sam","=""1:53.76""","=""4/29/2018"""
5001,"D'Arrigo, Mitch","=""1:53.77""","=""4/30/2021"""
5004,"Harting, Zach","=""1:53.77""","=""4/14/2017"""
5007,"Julian, Trenton","=""1:53.77""","=""6/8/2018"""
5011,"Matejka, Andrew","=""1:53.77""","=""8/5/2017"""
5013,"Paulson, Colton","=""1:53.77""","=""5/18/2019"""
5020,"Davis, Wyatt","=""1:53.78""","=""3/3/2017"""
5023,"Gately, Liam","=""1:53.78""","=""6/5/2021"""
5024,"Grothe, Zane","=""1:53.78""","=""4/8/2021"""
5036,"Apple, Zach","=""1:53.79""","=""5/18/2018"""
5038,"Freeman, Trey","=""1:53.79""","=""6/2/2018"""
5039,"Hill, Julian","=""1:53.79""","=""3/9/2018"""
5040,"Hill, Julian","=""1:53.79""","=""3/8/2019"""
5052,"Abruzzo, Andrew","=""1:53.80""","=""1/13/2018"""
5060,"Davis, Wyatt","=""1:53.80""","=""6/14/2019"""
5064,"Grieshop, Sean","=""1:53.80""","=""4/14/2017"""
5072,"Neri, Parker","=""1:53.80""","=""6/21/2019"""
5078,"Thornbrue, Luke","=""1:53.80""","=""6/22/2018"""
5091,"Reilman, Joey","=""1:53.81""","=""7/10/2019"""
5093,"Abruzzo, Andrew","=""1:53.82""","=""5/29/2016"""
5101,"Lasco, Destin","=""1:53.82""","=""1/10/2020"""
5114,"Fail, Brooks","=""1:53.83""","=""8/5/2016"""
5122,"Hils, Zach","=""1:53.83""","=""4/24/2021"""
5127,"Paulson, Colton","=""1:53.83""","=""7/14/2017"""
5131,"Tenney, Michael","=""1:53.83""","=""5/28/2021"""
5137,"Brown, Zach","=""1:53.84""","=""12/6/2019"""
5146,"Macmillan, Will","=""1:53.84""","=""5/22/2016"""
5153,"Bresette, Liam","=""1:53.85""","=""8/11/2016"""
5158,"Fail, Brooks","=""1:53.85""","=""12/4/2015"""
5172,"Rooney, Maxime","=""1:53.85""","=""2/7/2016"""
5173,"Rooney, Maxime","=""1:53.85""","=""1/15/2021"""
5200,"Higgins, Walker","=""1:53.87""","=""6/3/2017"""
5202,"Loy, Drew","=""1:53.87""","=""3/17/2016"""
5207,"Paulson, Colton","=""1:53.87""","=""5/18/2019"""
