,full_name,swim_time_formatted,swim_date
4825,"Hoffer, Ryan","=""51.44""","=""1/15/2016"""
4845,"Bowman, Luke","=""51.45""","=""6/20/2019"""
4863,"Jensen, Matthew","=""51.45""","=""7/31/2018"""
4865,"Krueger, Danny","=""51.45""","=""11/8/2019"""
4867,"Lasco, Destin","=""51.45""","=""11/7/2019"""
4878,"Robrock, Kyle","=""51.45""","=""5/26/2019"""
4879,"Robrock, Kyle","=""51.45""","=""6/29/2016"""
4882,"Sannem, Jake","=""51.45""","=""7/13/2018"""
4884,"Stoffle, Aidan","=""51.45""","=""5/16/2021"""
4891,"Wright, River","=""51.45""","=""8/1/2018"""
4902,"Eastman, Michael","=""51.46""","=""4/17/2021"""
4906,"Grevers, Matt","=""51.46""","=""5/20/2016"""
4909,"Kibler, Drew","=""51.46""","=""11/8/2019"""
4916,"Newkirk, Jeff","=""51.46""","=""6/23/2017"""
4930,"Auchinachie, Cameron","=""51.47""","=""6/21/2019"""
4931,"Benson, Andrew","=""51.47""","=""12/1/2018"""
4932,"Benson, Andrew","=""51.47""","=""6/17/2018"""
4933,"Carlson, Evan","=""51.47""","=""6/21/2019"""
4937,"Dolan, Jack","=""51.47""","=""8/9/2016"""
4938,"Dolan, Jack","=""51.47""","=""7/20/2016"""
4945,"Josa, Matthew","=""51.47""","=""6/8/2019"""
4956,"Pebley, Jacob","=""51.47""","=""4/13/2018"""
4959,"Robrock, Kyle","=""51.47""","=""4/13/2018"""
4967,"Craig, Cameron","=""51.48""","=""4/13/2017"""
4971,"Gonzalez, Mason","=""51.48""","=""8/1/2017"""
4974,"Head, Jason","=""51.48""","=""11/23/2019"""
4976,"Ingram, Hunter","=""51.48""","=""8/7/2019"""
4978,"Kovac, Danny","=""51.48""","=""6/15/2019"""
4989,"Rooney, Maxime","=""51.48""","=""5/20/2018"""
4990,"Sorenson, Payton","=""51.48""","=""7/21/2016"""
4991,"Surhoff, Austin","=""51.48""","=""5/13/2021"""
4994,"Tittle, Mason","=""51.48""","=""5/27/2018"""
4999,"Wilburn, Cason","=""51.48""","=""7/22/2018"""
5000,"Wozencraft, Cooper","=""51.48""","=""7/21/2019"""
5001,"Baker, Ryan","=""51.49""","=""7/12/2018"""
5011,"Gaissert, Henry","=""51.49""","=""7/15/2018"""
5012,"Gaissert, Henry","=""51.49""","=""5/17/2018"""
5015,"Ingram, Hunter","=""51.49""","=""8/7/2019"""
5025,"Schilling, Sam","=""51.49""","=""6/16/2019"""
5028,"Tapp, Hunter","=""51.49""","=""1/12/2019"""
5032,"Becker, Bowe","=""51.50""","=""7/21/2016"""
5039,"Dolan, Jack","=""51.50""","=""6/2/2017"""
5042,"Fleagle, Josh","=""51.50""","=""5/22/2016"""
5044,"Ingram, Hunter","=""51.50""","=""7/12/2019"""
5049,"Kibler, Drew","=""51.50""","=""3/11/2016"""
5050,"Kovac, Danny","=""51.50""","=""7/7/2019"""
5051,"Lasco, Destin","=""51.50""","=""1/12/2020"""
5054,"Marcoux, Philippe","=""51.50""","=""7/27/2018"""
5056,"O'Haimhirgin, Liam","=""51.50""","=""6/5/2016"""
5067,"Wilburn, Cason","=""51.50""","=""7/21/2019"""
5068,"Worrell, Kyle","=""51.50""","=""7/12/2019"""
5073,"Casas, Shaine","=""51.51""","=""8/7/2016"""
5082,"Hils, Zach","=""51.51""","=""7/8/2018"""
5083,"House, Grant","=""51.51""","=""7/22/2017"""
5087,"O'Haimhirgin, Finn","=""51.51""","=""8/1/2018"""
5089,"Robrock, Kyle","=""51.51""","=""1/17/2019"""
5091,"Sammon, Patrick","=""51.51""","=""11/14/2020"""
5092,"Sorenson, Payton","=""51.51""","=""4/10/2021"""
5093,"Stoffle, Aidan","=""51.51""","=""5/16/2021"""
5094,"Sztolcman, Christian","=""51.51""","=""1/4/2020"""
5096,"Carlson, Evan","=""51.52""","=""4/28/2019"""
5097,"Carlson, Evan","=""51.52""","=""4/4/2021"""
5098,"Chaney, Adam","=""51.52""","=""1/12/2019"""
5100,"Curry, Brooks","=""51.52""","=""5/19/2019"""
5102,"Franzman, Jack","=""51.52""","=""5/13/2021"""
5104,"Gaissert, Henry","=""51.52""","=""7/14/2019"""
5109,"Ingram, Hunter","=""51.52""","=""7/12/2019"""
5111,"Lile, Nathan","=""51.52""","=""3/4/2021"""
5119,"Newkirk, Jeff","=""51.52""","=""11/7/2019"""
5129,"Thibert, Mike","=""51.52""","=""4/6/2019"""
5137,"Andrew, Michael","=""51.53""","=""1/15/2016"""
5139,"Auchinachie, Cameron","=""51.53""","=""6/3/2018"""
5140,"Becker, Bowe","=""51.53""","=""7/21/2016"""
5145,"Franzman, Jack","=""51.53""","=""6/13/2019"""
5146,"Gonzalez, Mason","=""51.53""","=""6/7/2019"""
5150,"Head, Jason","=""51.53""","=""7/6/2018"""
5151,"Hensley, Noah","=""51.53""","=""6/17/2018"""
5152,"Hill, Julian","=""51.53""","=""7/31/2019"""
5153,"Hils, Zach","=""51.53""","=""7/8/2018"""
5154,"Hoffer, Ryan","=""51.53""","=""7/31/2016"""
5160,"Marcoux, Philippe","=""51.53""","=""3/2/2017"""
5161,"Modrov, Drew","=""51.53""","=""7/23/2017"""
5164,"Paulson, Colton","=""51.53""","=""7/12/2019"""
5167,"Saunders, Max","=""51.53""","=""8/1/2018"""
5168,"Willenbring, Matt","=""51.53""","=""1/17/2019"""
5169,"Wright, Colin","=""51.53""","=""7/22/2018"""
5171,"Apple, Zach","=""51.54""","=""6/3/2016"""
5177,"Connolly, Alec","=""51.54""","=""6/16/2017"""
5181,"Dolan, Jack","=""51.54""","=""7/20/2016"""
5182,"Eiber, Griffin","=""51.54""","=""7/6/2018"""
5184,"Farber, Sid","=""51.54""","=""6/22/2018"""
5186,"Jackson, Tate","=""51.54""","=""5/21/2016"""
5187,"Jensen, Matthew","=""51.54""","=""11/21/2020"""
5188,"Kovac, Danny","=""51.54""","=""6/9/2018"""
5189,"Larson, Peter","=""51.54""","=""6/28/2019"""
5190,"Lasco, Destin","=""51.54""","=""7/13/2017"""
5195,"Newkirk, Jeff","=""51.54""","=""5/20/2017"""
5196,"Novak, Jesse","=""51.54""","=""6/22/2018"""
5202,"Shields, Tom","=""51.54""","=""5/17/2019"""
5207,"Tapp, Hunter","=""51.54""","=""7/14/2019"""
5210,"Wright, Colin","=""51.54""","=""7/21/2019"""
5214,"Bybee, Cody","=""51.55""","=""6/28/2016"""
5230,"Head, Jason","=""51.55""","=""7/6/2018"""
5240,"Miller, Luke","=""51.55""","=""7/31/2019"""
5248,"Tapp, Hunter","=""51.55""","=""8/1/2017"""
5255,"Benson, Andrew","=""51.56""","=""12/1/2018"""
5260,"Fleagle, Josh","=""51.56""","=""11/14/2015"""
5281,"Reihman, Mahlon","=""51.56""","=""6/22/2019"""
5283,"Robrock, Kyle","=""51.56""","=""5/26/2019"""
5285,"Sannem, Jake","=""51.56""","=""1/17/2019"""
5289,"Sztolcman, Christian","=""51.56""","=""6/23/2019"""
5298,"Farber, Sid","=""51.57""","=""4/7/2017"""
5302,"Franzman, Jack","=""51.57""","=""7/19/2019"""
5304,"Grevers, Matt","=""51.57""","=""6/2/2017"""
5307,"King, Matt","=""51.57""","=""6/23/2019"""
5310,"Marcoux, Philippe","=""51.57""","=""7/27/2018"""
5312,"Miller, Luke","=""51.57""","=""1/4/2020"""
5315,"Robrock, Kyle","=""51.57""","=""1/12/2018"""
5319,"Smith, Kieran","=""51.57""","=""7/15/2018"""
5326,"Worrell, Kyle","=""51.57""","=""11/24/2019"""
5339,"Grevers, Matt","=""51.58""","=""5/20/2016"""
5340,"Head, Jason","=""51.58""","=""5/17/2019"""
5341,"Hils, Zach","=""51.58""","=""6/23/2019"""
5342,"Hoffer, Ryan","=""51.58""","=""6/22/2019"""
5343,"Kibler, Drew","=""51.58""","=""6/9/2018"""
5348,"Loy, Drew","=""51.58""","=""6/8/2019"""
5354,"Newkirk, Jeff","=""51.58""","=""5/21/2016"""
5364,"Rooney, Maxime","=""51.58""","=""5/14/2017"""
5371,"Smith, Kieran","=""51.58""","=""5/19/2019"""
5378,"Walker, Jack","=""51.58""","=""8/7/2016"""
5383,"Benson, Andrew","=""51.59""","=""6/17/2018"""
5386,"Branzell, Reese","=""51.59""","=""8/4/2019"""
5388,"Briggs, Nolan","=""51.59""","=""1/19/2020"""
5395,"Franzman, Jack","=""51.59""","=""7/21/2017"""
5397,"Gonzalez, Mason","=""51.59""","=""6/22/2019"""
5399,"House, Grant","=""51.59""","=""6/21/2019"""
5405,"Reid, Noah","=""51.59""","=""6/17/2017"""
5410,"Walker, Jack","=""51.59""","=""8/7/2016"""
5426,"Dolan, Jack","=""51.60""","=""4/13/2017"""
5427,"Dolan, Jack","=""51.60""","=""7/11/2018"""
5428,"Eiber, Griffin","=""51.60""","=""7/6/2018"""
5443,"Wright, Colin","=""51.60""","=""7/22/2018"""
5449,"Benson, Andrew","=""51.61""","=""7/31/2019"""
5450,"Bresette, Liam","=""51.61""","=""4/4/2021"""
5459,"Dressel, Caeleb","=""51.61""","=""10/30/2015"""
5461,"Eiber, Griffin","=""51.61""","=""8/2/2017"""
5477,"O'Haimhirgin, Liam","=""51.61""","=""7/25/2018"""
5480,"Reid, Noah","=""51.61""","=""7/20/2016"""
5483,"Schilling, Sam","=""51.61""","=""7/27/2017"""
5503,"Gaissert, Henry","=""51.62""","=""7/15/2018"""
5505,"Hill, Julian","=""51.62""","=""8/1/2018"""
5523,"Wilburn, Cason","=""51.62""","=""6/4/2021"""
5524,"Wozencraft, Cooper","=""51.62""","=""7/21/2019"""
5526,"Armstrong, Jack","=""51.63""","=""7/11/2019"""
5530,"Cecil, Robert","=""51.63""","=""3/1/2020"""
5536,"Hoffer, Ryan","=""51.63""","=""5/24/2019"""
5538,"Jackson, Tate","=""51.63""","=""7/28/2016"""
5539,"Josa, Matthew","=""51.63""","=""5/27/2018"""
5545,"O'Haimhirgin, Liam","=""51.63""","=""6/5/2016"""
5553,"Armstrong, Hunter","=""51.64""","=""5/17/2019"""
5555,"Bybee, Cody","=""51.64""","=""6/3/2017"""
5556,"Casas, Shaine","=""51.64""","=""1/12/2018"""
5568,"Jackson, Tate","=""51.64""","=""1/15/2016"""
5575,"O'Haimhirgin, Finn","=""51.64""","=""5/5/2019"""
5588,"Auchinachie, Cameron","=""51.65""","=""6/22/2018"""
5609,"Richardson, Steven","=""51.65""","=""2/28/2020"""
5616,"Surhoff, Austin","=""51.65""","=""12/5/2015"""
5622,"Apple, Zach","=""51.66""","=""5/15/2016"""
5630,"Eiber, Griffin","=""51.66""","=""8/7/2016"""
5632,"Farris, Dean","=""51.66""","=""5/20/2018"""
5658,"Apple, Zach","=""51.67""","=""5/15/2016"""
5662,"Bowman, Luke","=""51.67""","=""8/9/2017"""
5663,"Bybee, Cody","=""51.67""","=""7/22/2017"""
5675,"Ingram, Hunter","=""51.67""","=""5/16/2021"""
5677,"Josa, Matthew","=""51.67""","=""1/19/2020"""
5678,"Koster, Adam","=""51.67""","=""6/8/2017"""
5682,"Lynch, Justin","=""51.67""","=""5/26/2019"""
5689,"Rooney, Maxime","=""51.67""","=""7/16/2016"""
5693,"Walker, Jack","=""51.67""","=""12/1/2018"""
5705,"Costin, Phil","=""51.68""","=""7/21/2019"""
5708,"Decoursey, Kyle","=""51.68""","=""11/22/2015"""
5711,"Dressel, Caeleb","=""51.68""","=""4/21/2017"""
5716,"Gonzalez, Mason","=""51.68""","=""3/25/2018"""
5718,"Hoffer, Ryan","=""51.68""","=""4/13/2017"""
5728,"Newkirk, Jeff","=""51.68""","=""6/21/2018"""
5732,"Robrock, Kyle","=""51.68""","=""3/7/2019"""
5733,"Robrock, Kyle","=""51.68""","=""4/13/2018"""
5745,"Dolan, Jack","=""51.69""","=""6/2/2019"""
5746,"Downing, Dillon","=""51.69""","=""8/1/2018"""
5753,"Hoffer, Ryan","=""51.69""","=""4/13/2017"""
5755,"House, Grant","=""51.69""","=""6/21/2019"""
5763,"Pebley, Jacob","=""51.69""","=""1/12/2018"""
5769,"Walker, Jack","=""51.69""","=""6/27/2017"""
5771,"Worrell, Kyle","=""51.69""","=""7/12/2019"""
5775,"Benson, Andrew","=""51.70""","=""6/16/2019"""
5781,"Dolan, Jack","=""51.70""","=""3/3/2016"""
5802,"Wilburn, Cason","=""51.70""","=""7/23/2017"""
5806,"Baker, Ryan","=""51.71""","=""5/21/2017"""
5836,"Novak, Jesse","=""51.71""","=""7/12/2019"""
5837,"Paulson, Colton","=""51.71""","=""5/13/2021"""
5838,"Pebley, Jacob","=""51.71""","=""5/30/2021"""
5846,"Shebat, John","=""51.71""","=""4/23/2016"""
5866,"Franzman, Jack","=""51.72""","=""7/20/2018"""
5869,"Hoover, Sam","=""51.72""","=""1/19/2020"""
5870,"Jensen, Matthew","=""51.72""","=""5/17/2019"""
5876,"Loy, Drew","=""51.72""","=""6/3/2016"""
5901,"Hils, Zach","=""51.73""","=""7/14/2019"""
5902,"Hils, Zach","=""51.73""","=""8/7/2019"""
5919,"Richardson, Steven","=""51.73""","=""5/1/2021"""
5929,"Andrew, Michael","=""51.74""","=""3/1/2018"""
5935,"Branzell, Reese","=""51.74""","=""8/4/2019"""
5938,"Chaney, Adam","=""51.74""","=""11/7/2019"""
5942,"Dolan, Jack","=""51.74""","=""12/7/2019"""
5943,"Farber, Sid","=""51.74""","=""7/20/2017"""
5948,"Head, Jason","=""51.74""","=""6/10/2017"""
5957,"Modrov, Drew","=""51.74""","=""7/23/2017"""
5959,"O'Haimhirgin, Liam","=""51.74""","=""6/29/2016"""
5967,"Walker, Jack","=""51.74""","=""7/16/2017"""
5977,"Carlson, Evan","=""51.75""","=""7/6/2018"""
5994,"Jensen, Matthew","=""51.75""","=""5/15/2021"""
6000,"Loy, Drew","=""51.75""","=""6/3/2016"""
6002,"Modrov, Drew","=""51.75""","=""1/16/2016"""
6013,"Smith, Kieran","=""51.75""","=""7/16/2017"""
6016,"Thibert, Mike","=""51.75""","=""7/7/2016"""
6025,"Bowman, Luke","=""51.76""","=""5/25/2019"""
6026,"Branzell, Reese","=""51.76""","=""7/26/2019"""
6033,"Delakis, Paul","=""51.76""","=""7/21/2019"""
6039,"House, Grant","=""51.76""","=""7/22/2017"""
6061,"Bustos, Arsenio","=""51.77""","=""5/2/2021"""
6062,"Chaney, Adam","=""51.77""","=""7/6/2018"""
6067,"Franzman, Jack","=""51.77""","=""8/25/2016"""
6068,"Head, Jason","=""51.77""","=""6/9/2018"""
6070,"Hils, Zach","=""51.77""","=""5/17/2018"""
6074,"Josa, Matthew","=""51.77""","=""5/26/2019"""
6076,"King, Matt","=""51.77""","=""7/28/2018"""
6100,"Bustos, Arsenio","=""51.78""","=""7/21/2019"""
6104,"Dolan, Jack","=""51.78""","=""1/12/2018"""
6106,"Gonzalez, Mason","=""51.78""","=""8/1/2017"""
6118,"Miller, Luke","=""51.78""","=""8/3/2019"""
6120,"Novak, Jesse","=""51.78""","=""7/13/2018"""
6136,"Willenbring, Matt","=""51.78""","=""8/5/2016"""
6137,"Willenbring, Matt","=""51.78""","=""6/9/2018"""
6138,"Worrell, Kyle","=""51.78""","=""4/17/2021"""
6139,"Wright, River","=""51.78""","=""4/27/2019"""
6151,"Connolly, Alec","=""51.79""","=""6/14/2019"""
6156,"Hils, Zach","=""51.79""","=""7/16/2017"""
6169,"Rooney, Maxime","=""51.79""","=""7/27/2016"""
6176,"Theall, Mark","=""51.79""","=""7/11/2019"""
6178,"Wilburn, Cason","=""51.79""","=""7/22/2018"""
6181,"Andrew, Michael","=""51.80""","=""6/17/2017"""
6187,"Farris, Dean","=""51.80""","=""5/1/2016"""
6191,"Gonzalez, Mason","=""51.80""","=""8/7/2016"""
6192,"Josa, Matthew","=""51.80""","=""3/7/2019"""
6194,"Koster, Adam","=""51.80""","=""6/9/2017"""
6198,"Maurer, Luke","=""51.80""","=""8/1/2018"""
6199,"Newkirk, Jeff","=""51.80""","=""6/3/2016"""
6207,"Saunders, Max","=""51.80""","=""8/1/2018"""
6212,"Chaney, Adam","=""51.81""","=""6/2/2018"""
6223,"Jackson, Tate","=""51.81""","=""6/9/2018"""
6232,"Reid, Noah","=""51.81""","=""6/18/2016"""
6242,"Wilburn, Cason","=""51.81""","=""8/5/2018"""
6244,"Willenbring, Matt","=""51.81""","=""6/21/2018"""
6250,"Alexy, Jack","=""51.82""","=""6/21/2019"""
6254,"Cecil, Robert","=""51.82""","=""6/14/2019"""
6262,"Krueger, Danny","=""51.82""","=""3/13/2016"""
6268,"Pebley, Jacob","=""51.82""","=""5/23/2021"""
6270,"Pinfold, Brett","=""51.82""","=""11/13/2015"""
6290,"Delakis, Paul","=""51.83""","=""7/21/2019"""
6291,"Dolan, Jack","=""51.83""","=""7/17/2019"""
6296,"Grothe, Zane","=""51.83""","=""2/21/2016"""
6314,"Nguyen, Justin","=""51.83""","=""5/26/2019"""
6315,"Nguyen, Justin","=""51.83""","=""7/14/2017"""
6316,"Paulson, Colton","=""51.83""","=""11/24/2019"""
6323,"Walker, Jack","=""51.83""","=""7/16/2017"""
6329,"Farber, Sid","=""51.84""","=""5/28/2017"""
6332,"Grevers, Matt","=""51.84""","=""5/13/2021"""
6337,"Lichinsky, Gregg","=""51.84""","=""11/14/2020"""
6342,"Robrock, Kyle","=""51.84""","=""6/3/2016"""
6343,"Rooney, Maxime","=""51.84""","=""2/6/2016"""
6351,"Cecil, Robert","=""51.85""","=""8/4/2019"""
6365,"Loy, Drew","=""51.85""","=""10/18/2019"""
6366,"Miller, Luke","=""51.85""","=""7/12/2018"""
6389,"Decoursey, Kyle","=""51.86""","=""6/5/2016"""
6394,"Head, Jason","=""51.86""","=""5/17/2018"""
6397,"Howard, Robert","=""51.86""","=""11/22/2015"""
6398,"Josa, Matthew","=""51.86""","=""3/7/2019"""
6405,"Maurer, Luke","=""51.86""","=""7/14/2019"""
6409,"Molacek, Jacob","=""51.86""","=""6/17/2016"""
6413,"Robrock, Kyle","=""51.86""","=""5/13/2021"""
6419,"Wright, Colin","=""51.86""","=""7/23/2017"""
6420,"Armstrong, Hunter","=""51.87""","=""5/17/2019"""
6429,"Hils, Zach","=""51.87""","=""5/17/2018"""
6438,"Modrov, Drew","=""51.87""","=""7/21/2019"""
6443,"Robrock, Kyle","=""51.87""","=""3/7/2019"""
6461,"Connolly, Alec","=""51.88""","=""10/11/2019"""
6464,"Cummings, Tanner","=""51.88""","=""6/13/2019"""
6488,"Richardson, Steven","=""51.88""","=""4/6/2019"""
6495,"Stewart, Coleman","=""51.88""","=""7/10/2016"""
6496,"Sztolcman, Christian","=""51.88""","=""7/6/2019"""
6508,"Foster, Carson","=""51.89""","=""6/3/2017"""
6511,"Gonzalez, Mason","=""51.89""","=""6/7/2019"""
6516,"Hils, Zach","=""51.89""","=""6/25/2017"""
6517,"Hils, Zach","=""51.89""","=""8/9/2017"""
6523,"Lile, Nathan","=""51.89""","=""4/9/2021"""
6537,"Shields, Tom","=""51.89""","=""3/1/2018"""
6548,"Armstrong, Jack","=""51.90""","=""1/12/2018"""
6553,"Chaney, Adam","=""51.90""","=""5/17/2019"""
6557,"Delakis, Paul","=""51.90""","=""8/3/2017"""
6565,"Lile, Nathan","=""51.90""","=""7/14/2019"""
6570,"Marcoux, Philippe","=""51.90""","=""3/4/2017"""
6573,"Paulson, Colton","=""51.90""","=""11/14/2020"""
6585,"Worrell, Kyle","=""51.90""","=""11/19/2020"""
6589,"Bowman, Luke","=""51.91""","=""6/21/2018"""
6601,"Hensley, Noah","=""51.91""","=""6/16/2019"""
6607,"Lile, Nathan","=""51.91""","=""3/5/2020"""
6608,"Loy, Drew","=""51.91""","=""1/2/2021"""
6613,"Reed, Grant","=""51.91""","=""7/11/2019"""
6621,"Apple, Zach","=""51.92""","=""6/3/2016"""
6625,"Bresette, Liam","=""51.92""","=""4/27/2018"""
6628,"Casas, Shaine","=""51.92""","=""7/15/2016"""
6650,"Marcoux, Philippe","=""51.92""","=""3/7/2019"""
6662,"Smith, Kieran","=""51.92""","=""6/13/2018"""
6664,"Wright, River","=""51.92""","=""6/7/2019"""
6667,"Andrew, Michael","=""51.93""","=""6/2/2017"""
6668,"Carlson, Evan","=""51.93""","=""3/17/2016"""
6669,"Carlson, Evan","=""51.93""","=""4/28/2019"""
6673,"Connolly, Alec","=""51.93""","=""5/19/2019"""
6675,"Farber, Sid","=""51.93""","=""7/12/2018"""
6685,"Kovac, Danny","=""51.93""","=""1/17/2021"""
6690,"Nguyen, Justin","=""51.93""","=""5/29/2016"""
6704,"Wilburn, Cason","=""51.93""","=""7/24/2016"""
6708,"Briggs, Nolan","=""51.94""","=""8/6/2017"""
6710,"Brownstead, Matt","=""51.94""","=""8/5/2018"""
6721,"Haas, Townley","=""51.94""","=""1/17/2021"""
6728,"Larson, Peter","=""51.94""","=""8/1/2017"""
6736,"Loy, Drew","=""51.94""","=""11/23/2019"""
6752,"Rooney, Maxime","=""51.94""","=""4/29/2017"""
6765,"Walker, Jack","=""51.94""","=""7/24/2016"""
6767,"Alexy, Jack","=""51.95""","=""6/9/2018"""
6806,"O'Haimhirgin, Finn","=""51.95""","=""5/13/2018"""
6810,"Robrock, Kyle","=""51.95""","=""11/14/2020"""
6826,"Eastman, Michael","=""51.96""","=""6/13/2019"""
6832,"House, Grant","=""51.96""","=""5/17/2019"""
6851,"Thibert, Mike","=""51.96""","=""7/31/2016"""
6856,"Armstrong, Jack","=""51.97""","=""7/11/2019"""
6863,"Bowman, Luke","=""51.97""","=""6/23/2017"""
6887,"Novak, Jesse","=""51.97""","=""4/14/2019"""
6890,"Reid, Noah","=""51.97""","=""7/20/2016"""
6891,"Richardson, Steven","=""51.97""","=""6/18/2016"""
6900,"Walker, Jack","=""51.97""","=""6/16/2019"""
